,station,network,channel,location,rate,start_time,end_time,latitude,longitude,elevation,depth,dip,azimuth
2911,K004,NC,HNE,01,200.0,"2012/12/05,18:49:00","3000/01/01,00:00:00",40.24689,-124.11954,170.0,0.0,0.0,90.0
2912,K004,NC,HNN,01,200.0,"2012/12/05,18:49:00","3000/01/01,00:00:00",40.24689,-124.11954,170.0,0.0,0.0,0.0
2913,K004,NC,HNZ,01,200.0,"2012/12/05,18:49:00","3000/01/01,00:00:00",40.24689,-124.11954,170.0,0.0,-90.0,0.0
2914,KBB,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",40.19713,-123.85152,538.0,0.0,-90.0,0.0
2915,KBB,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2002/08/27,23:59:00",40.19713,-123.85152,538.0,0.0,-90.0,0.0
2916,KBB,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2002/08/27,23:59:00",40.19713,-123.85152,538.0,0.0,-90.0,0.0
2917,KBB,NC,SHZ,--,50.0,"2002/08/29,00:00:00","2003/07/24,23:59:00",40.19713,-123.85152,538.0,0.0,-90.0,0.0
2918,KBN,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",39.89237,-123.19503,1329.0,0.0,-90.0,0.0
2919,KBN,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2002/10/16,23:59:00",39.89237,-123.19503,1329.0,0.0,-90.0,0.0
2920,KBN,NC,EHZ,--,100.0,"2011/10/27,21:25:00","2015/10/29,22:00:00",39.89237,-123.19503,1329.0,0.0,-90.0,0.0
2921,KBN,NC,EHZ,--,100.0,"2015/10/29,22:00:00","2020/11/03,19:46:00",39.89237,-123.19503,1329.0,0.0,-90.0,0.0
2922,KBN,NC,EHZ,01,100.0,"2021/02/26,00:48:00","3000/01/01,00:00:00",39.89237,-123.19503,1329.0,0.0,-90.0,0.0
2923,KBN,NC,HNE,01,100.0,"2021/02/26,00:48:00","3000/01/01,00:00:00",39.89237,-123.19503,1329.0,0.0,0.0,90.0
2924,KBN,NC,HNN,01,100.0,"2021/02/26,00:48:00","3000/01/01,00:00:00",39.89237,-123.19503,1329.0,0.0,0.0,0.0
2925,KBN,NC,HNZ,01,100.0,"2021/02/26,00:48:00","3000/01/01,00:00:00",39.89237,-123.19503,1329.0,0.0,-90.0,0.0
2926,KBN,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2002/10/16,23:59:00",39.89237,-123.19503,1329.0,0.0,-90.0,0.0
2927,KBN,NC,SHZ,--,50.0,"2002/10/17,00:00:00","2011/10/27,21:25:00",39.89237,-123.19503,1329.0,0.0,-90.0,0.0
2928,KBO,NC,BHE,--,20.0,"2001/08/29,20:00:00","2006/01/24,18:00:00",42.21236,-124.22598,1010.0,0.0,0.0,90.0
2929,KBO,NC,BHN,--,20.0,"2001/08/29,20:00:00","2006/01/24,18:00:00",42.21236,-124.22598,1010.0,0.0,0.0,0.0
2930,KBO,NC,BHZ,--,20.0,"2001/08/29,20:00:00","2006/01/24,18:00:00",42.21236,-124.22598,1010.0,0.0,-90.0,0.0
2931,KBO,NC,HHE,--,100.0,"2001/08/29,20:00:00","2008/06/18,16:30:00",42.21236,-124.22598,1010.0,0.0,0.0,90.0
2932,KBO,NC,HHE,--,100.0,"2008/06/18,16:30:00","2010/11/04,20:00:00",42.21236,-124.22598,1010.0,0.0,0.0,90.0
2933,KBO,NC,HHE,--,100.0,"2010/11/04,20:00:00","2017/05/03,00:00:00",42.21236,-124.22598,1010.0,0.0,0.0,90.0
2934,KBO,NC,HHE,--,100.0,"2017/05/03,00:00:00","2020/06/25,16:54:00",42.21236,-124.22598,1010.0,0.0,0.0,90.0
2935,KBO,NC,HHN,--,100.0,"2001/08/29,20:00:00","2008/06/18,16:30:00",42.21236,-124.22598,1010.0,0.0,0.0,0.0
2936,KBO,NC,HHN,--,100.0,"2008/06/18,16:30:00","2010/11/04,20:00:00",42.21236,-124.22598,1010.0,0.0,0.0,0.0
2937,KBO,NC,HHN,--,100.0,"2010/11/04,20:00:00","2017/05/03,00:00:00",42.21236,-124.22598,1010.0,0.0,0.0,0.0
2938,KBO,NC,HHN,--,100.0,"2017/05/03,00:00:00","2020/06/25,16:54:00",42.21236,-124.22598,1010.0,0.0,0.0,0.0
2939,KBO,NC,HHZ,--,100.0,"2001/08/29,20:00:00","2008/06/18,16:30:00",42.21236,-124.22598,1010.0,0.0,-90.0,0.0
2940,KBO,NC,HHZ,--,100.0,"2008/06/18,16:30:00","2010/11/04,20:00:00",42.21236,-124.22598,1010.0,0.0,-90.0,0.0
2941,KBO,NC,HHZ,--,100.0,"2010/11/04,20:00:00","2017/05/03,00:00:00",42.21236,-124.22598,1010.0,0.0,-90.0,0.0
2942,KBO,NC,HHZ,--,100.0,"2017/05/03,00:00:00","2020/06/25,16:54:00",42.21236,-124.22598,1010.0,0.0,-90.0,0.0
2943,KBO,NC,HNE,--,100.0,"2001/08/29,20:00:00","2010/11/04,20:00:00",42.21236,-124.22598,1010.0,0.0,0.0,90.0
2944,KBO,NC,HNE,--,100.0,"2010/11/04,20:00:00","2017/05/03,00:00:00",42.21236,-124.22598,1010.0,0.0,0.0,90.0
2945,KBO,NC,HNE,--,100.0,"2017/05/03,00:00:00","2020/06/25,16:54:00",42.21236,-124.22598,1010.0,0.0,0.0,90.0
2946,KBO,NC,HNN,--,100.0,"2001/08/29,20:00:00","2010/11/04,20:00:00",42.21236,-124.22598,1010.0,0.0,0.0,0.0
2947,KBO,NC,HNN,--,100.0,"2010/11/04,20:00:00","2017/05/03,00:00:00",42.21236,-124.22598,1010.0,0.0,0.0,0.0
2948,KBO,NC,HNN,--,100.0,"2017/05/03,00:00:00","2020/06/25,16:54:00",42.21236,-124.22598,1010.0,0.0,0.0,0.0
2949,KBO,NC,HNZ,--,100.0,"2001/08/29,20:00:00","2010/11/04,20:00:00",42.21236,-124.22598,1010.0,0.0,-90.0,0.0
2950,KBO,NC,HNZ,--,100.0,"2010/11/04,20:00:00","2017/05/03,00:00:00",42.21236,-124.22598,1010.0,0.0,-90.0,0.0
2951,KBO,NC,HNZ,--,100.0,"2017/05/03,00:00:00","2020/06/25,16:54:00",42.21236,-124.22598,1010.0,0.0,-90.0,0.0
2952,KBO,NC,LHE,--,1.0,"2017/05/03,00:00:00","2020/06/25,16:54:00",42.21236,-124.22598,1010.0,0.0,0.0,90.0
2953,KBO,NC,LHN,--,1.0,"2017/05/03,00:00:00","2020/06/25,16:54:00",42.21236,-124.22598,1010.0,0.0,0.0,0.0
2954,KBO,NC,LHZ,--,1.0,"2017/05/03,00:00:00","2020/06/25,16:54:00",42.21236,-124.22598,1010.0,0.0,-90.0,0.0
2955,KBR,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",40.72897,-123.95452,795.0,0.0,-90.0,0.0
2956,KBR,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2000/07/25,22:45:00",40.72897,-123.95452,795.0,0.0,-90.0,0.0
2957,KBR,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2000/07/25,22:45:00",40.72897,-123.95452,795.0,0.0,-90.0,0.0
2958,KBS,NC,EHZ,01,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",39.91746,-123.5956,1120.0,0.0,-90.0,0.0
2959,KBS,NC,EHZ,01,100.0,"1987/05/01,00:00:00","1988/11/30,20:20:00",39.91746,-123.5956,1120.0,0.0,-90.0,0.0
2960,KBS,NC,EHZ,02,100.0,"1988/11/30,22:50:00","2002/10/16,23:59:00",39.91719,-123.59561,1120.0,0.0,-90.0,0.0
2961,KBS,NC,EHZ,02,100.0,"2011/10/27,21:25:00","2015/10/29,22:00:00",39.91719,-123.59561,1120.0,0.0,-90.0,0.0
2962,KBS,NC,EHZ,02,100.0,"2015/10/29,22:00:00","3000/01/01,00:00:00",39.91719,-123.59561,1120.0,0.0,-90.0,0.0
2963,KBS,NC,SHZ,--,50.0,"2002/10/17,00:00:00","2011/10/27,21:25:00",39.91719,-123.59561,1120.0,0.0,-90.0,0.0
2964,KBS,NC,SHZ,02,20.0,"1994/11/28,00:00:00","2002/10/16,23:59:00",39.91719,-123.59561,1120.0,0.0,-90.0,0.0
2965,KBU,NC,EHZ,01,100.0,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,-90.0,0.0
2966,KBU,NC,GAN,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
2967,KBU,NC,GNS,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
2968,KBU,NC,GPL,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
2969,KBU,NC,GST,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
2970,KBU,NC,HNE,01,100.0,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,90.0
2971,KBU,NC,HNN,01,100.0,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
2972,KBU,NC,HNZ,01,100.0,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,-90.0,0.0
2973,KBU,NC,LCE,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
2974,KBU,NC,LCQ,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
2975,KBU,NC,VCO,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
2976,KBU,NC,VDT,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
2977,KBU,NC,VEC,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
2978,KBU,NC,VEI,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
2979,KBU,NC,VPB,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
2980,KCO,NC,EHZ,--,100.0,"2012/09/19,16:05:00","2015/10/28,00:00:00",40.25675,-124.26598,892.0,0.0,-90.0,0.0
2981,KCO,NC,EHZ,--,100.0,"2015/10/28,00:00:00","2016/09/27,22:31:00",40.25675,-124.26598,892.0,0.0,-90.0,0.0
2982,KCO,NC,EHZ,--,100.0,"2016/09/29,23:10:00","3000/01/01,00:00:00",40.25675,-124.26598,892.0,0.0,-90.0,0.0
2983,KCO,NC,HNE,--,100.0,"2016/09/29,23:10:00","3000/01/01,00:00:00",40.25675,-124.26598,892.0,0.0,0.0,90.0
2984,KCO,NC,HNN,--,100.0,"2016/09/29,23:10:00","3000/01/01,00:00:00",40.25675,-124.26598,892.0,0.0,0.0,0.0
2985,KCO,NC,HNZ,--,100.0,"2016/09/29,23:10:00","3000/01/01,00:00:00",40.25675,-124.26598,892.0,0.0,-90.0,0.0
2986,KCP,NC,EHZ,01,100.0,"1984/01/01,00:00:00","1985/07/08,23:55:00",39.68733,-123.57767,1261.0,0.0,-90.0,0.0
2987,KCP,NC,EHZ,01,100.0,"1985/07/08,23:55:00","1987/05/01,00:00:00",39.68733,-123.57767,1261.0,0.0,-90.0,0.0
2988,KCP,NC,EHZ,01,100.0,"1987/05/01,00:00:00","1988/07/19,19:00:00",39.68733,-123.57767,1261.0,0.0,-90.0,0.0
2989,KCP,NC,EHZ,02,100.0,"1988/07/19,19:00:00","2002/07/25,23:59:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
2990,KCP,NC,ELZ,--,100.0,"1990/07/11,19:00:00","2002/07/25,23:59:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
2991,KCP,NC,SHZ,02,20.0,"1994/11/28,00:00:00","2002/07/25,23:59:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
2992,KCP,NC,SLZ,--,20.0,"1994/11/28,00:00:00","2002/07/25,23:59:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
2993,KCPB,NC,BHE,--,50.0,"1999/08/03,00:00:00","2000/06/06,16:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
2994,KCPB,NC,BHE,--,50.0,"2000/06/06,16:00:00","2002/01/24,23:50:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
2995,KCPB,NC,BHE,--,50.0,"2002/01/24,23:50:00","2002/10/16,23:59:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
2996,KCPB,NC,BHE,--,20.0,"2002/10/17,00:00:00","2006/01/24,18:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
2997,KCPB,NC,BHN,--,50.0,"1999/08/03,00:00:00","2000/06/06,16:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
2998,KCPB,NC,BHN,--,50.0,"2000/06/06,16:00:00","2002/01/24,23:50:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
2999,KCPB,NC,BHN,--,50.0,"2002/01/24,23:50:00","2002/10/16,23:59:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3000,KCPB,NC,BHN,--,20.0,"2002/10/17,00:00:00","2006/01/24,18:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3001,KCPB,NC,BHZ,--,50.0,"1999/08/03,00:00:00","2000/06/06,16:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3002,KCPB,NC,BHZ,--,50.0,"2000/06/06,16:00:00","2002/01/24,23:50:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3003,KCPB,NC,BHZ,--,50.0,"2002/01/24,23:50:00","2002/10/16,23:59:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3004,KCPB,NC,BHZ,--,20.0,"2002/10/17,00:00:00","2006/01/24,18:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3005,KCPB,NC,BNE,--,50.0,"1999/08/03,00:00:00","2000/06/06,16:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3006,KCPB,NC,BNE,--,50.0,"2000/06/06,16:00:00","2002/10/16,23:59:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3007,KCPB,NC,BNN,--,50.0,"1999/08/03,00:00:00","2000/06/06,16:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3008,KCPB,NC,BNN,--,50.0,"2000/06/06,16:00:00","2002/10/16,23:59:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3009,KCPB,NC,BNZ,--,50.0,"1999/08/03,00:00:00","2000/06/06,16:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3010,KCPB,NC,BNZ,--,50.0,"2000/06/06,16:00:00","2002/10/16,23:59:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3011,KCPB,NC,HHE,--,100.0,"2002/10/17,00:00:00","2006/10/18,00:08:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3012,KCPB,NC,HHE,--,100.0,"2006/10/18,00:08:00","2008/04/28,23:20:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3013,KCPB,NC,HHE,--,100.0,"2008/04/28,23:20:00","2010/11/01,22:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3014,KCPB,NC,HHE,--,100.0,"2010/11/01,22:00:00","2015/10/29,18:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3015,KCPB,NC,HHE,--,100.0,"2015/10/29,18:00:00","2016/04/28,16:39:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3016,KCPB,NC,HHE,--,100.0,"2016/04/28,16:39:00","3000/01/01,00:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3017,KCPB,NC,HHN,--,100.0,"2002/10/17,00:00:00","2006/10/18,00:08:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3018,KCPB,NC,HHN,--,100.0,"2006/10/18,00:08:00","2008/04/28,23:20:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3019,KCPB,NC,HHN,--,100.0,"2008/04/28,23:20:00","2010/11/01,22:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3020,KCPB,NC,HHN,--,100.0,"2010/11/01,22:00:00","2015/10/29,18:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3021,KCPB,NC,HHN,--,100.0,"2015/10/29,18:00:00","2016/04/28,16:39:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3022,KCPB,NC,HHN,--,100.0,"2016/04/28,16:39:00","3000/01/01,00:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3023,KCPB,NC,HHZ,--,100.0,"2002/10/17,00:00:00","2006/10/18,00:08:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3024,KCPB,NC,HHZ,--,100.0,"2006/10/18,00:08:00","2008/04/28,23:20:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3025,KCPB,NC,HHZ,--,100.0,"2008/04/28,23:20:00","2010/11/01,22:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3026,KCPB,NC,HHZ,--,100.0,"2010/11/01,22:00:00","2015/10/29,18:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3027,KCPB,NC,HHZ,--,100.0,"2015/10/29,18:00:00","2016/04/28,16:39:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3028,KCPB,NC,HHZ,--,100.0,"2016/04/28,16:39:00","3000/01/01,00:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3029,KCPB,NC,HNE,--,100.0,"2002/10/17,00:00:00","2006/10/18,00:08:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3030,KCPB,NC,HNE,--,100.0,"2006/10/18,00:08:00","2010/11/01,22:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3031,KCPB,NC,HNE,--,100.0,"2010/11/01,22:00:00","2011/07/13,00:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3032,KCPB,NC,HNE,--,100.0,"2011/07/13,00:00:00","2011/09/07,19:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3033,KCPB,NC,HNE,--,100.0,"2011/09/07,19:00:00","2015/10/29,18:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3034,KCPB,NC,HNE,--,100.0,"2015/10/29,18:00:00","2016/04/28,16:39:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3035,KCPB,NC,HNE,--,100.0,"2016/04/28,16:39:00","3000/01/01,00:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3036,KCPB,NC,HNN,--,100.0,"2002/10/17,00:00:00","2006/10/18,00:08:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3037,KCPB,NC,HNN,--,100.0,"2006/10/18,00:08:00","2010/11/01,22:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3038,KCPB,NC,HNN,--,100.0,"2010/11/01,22:00:00","2011/07/13,00:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3039,KCPB,NC,HNN,--,100.0,"2011/07/13,00:00:00","2011/09/07,19:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3040,KCPB,NC,HNN,--,100.0,"2011/09/07,19:00:00","2015/10/29,18:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3041,KCPB,NC,HNN,--,100.0,"2015/10/29,18:00:00","2016/04/28,16:39:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3042,KCPB,NC,HNN,--,100.0,"2016/04/28,16:39:00","3000/01/01,00:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3043,KCPB,NC,HNZ,--,100.0,"2002/10/17,00:00:00","2006/10/18,00:08:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3044,KCPB,NC,HNZ,--,100.0,"2006/10/18,00:08:00","2010/11/01,22:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3045,KCPB,NC,HNZ,--,100.0,"2010/11/01,22:00:00","2011/07/13,00:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3046,KCPB,NC,HNZ,--,100.0,"2011/07/13,00:00:00","2011/09/07,19:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3047,KCPB,NC,HNZ,--,100.0,"2011/09/07,19:00:00","2015/10/29,18:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3048,KCPB,NC,HNZ,--,100.0,"2015/10/29,18:00:00","2016/04/28,16:39:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3049,KCPB,NC,HNZ,--,100.0,"2016/04/28,16:39:00","3000/01/01,00:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3050,KCPB,NC,LHE,--,1.0,"2015/10/29,18:00:00","2016/04/28,16:39:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3051,KCPB,NC,LHE,--,1.0,"2016/04/28,16:39:00","3000/01/01,00:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3052,KCPB,NC,LHN,--,1.0,"2015/10/29,18:00:00","2016/04/28,16:39:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3053,KCPB,NC,LHN,--,1.0,"2016/04/28,16:39:00","3000/01/01,00:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3054,KCPB,NC,LHZ,--,1.0,"2015/10/29,18:00:00","2016/04/28,16:39:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3055,KCPB,NC,LHZ,--,1.0,"2016/04/28,16:39:00","3000/01/01,00:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3056,KCPB,NC,LNE,--,1.0,"2015/10/29,18:00:00","2016/04/28,16:39:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3057,KCPB,NC,LNN,--,1.0,"2015/10/29,18:00:00","2016/04/28,16:39:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3058,KCPB,NC,LNZ,--,1.0,"2015/10/29,18:00:00","2016/04/28,16:39:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3059,KCPB,NC,MHE,--,10.0,"1999/08/03,00:00:00","2000/06/06,16:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3060,KCPB,NC,MHE,--,10.0,"2000/06/06,16:00:00","2000/07/12,00:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3061,KCPB,NC,MHN,--,10.0,"1999/08/03,00:00:00","2000/06/06,16:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3062,KCPB,NC,MHN,--,10.0,"2000/06/06,16:00:00","2000/07/12,00:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3063,KCPB,NC,MHZ,--,10.0,"1999/08/03,00:00:00","2000/06/06,16:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3064,KCPB,NC,MHZ,--,10.0,"2000/06/06,16:00:00","2000/07/12,00:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3065,KCPB,NC,MNE,--,10.0,"1999/08/03,00:00:00","2000/06/06,16:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3066,KCPB,NC,MNE,--,10.0,"2000/06/06,16:00:00","2000/07/12,00:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3067,KCPB,NC,MNN,--,10.0,"1999/08/03,00:00:00","2000/06/06,16:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3068,KCPB,NC,MNN,--,10.0,"2000/06/06,16:00:00","2000/07/12,00:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3069,KCPB,NC,MNZ,--,10.0,"1999/08/03,00:00:00","2000/06/06,16:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3070,KCPB,NC,MNZ,--,10.0,"2000/06/06,16:00:00","2000/07/12,00:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3071,KCR,NC,EHZ,01,100.0,"1984/01/01,00:00:00","1986/03/21,19:00:00",40.42625,-123.8204,873.0,0.0,-90.0,0.0
3072,KCR,NC,EHZ,01,100.0,"1986/03/21,19:00:00","1986/04/11,22:40:00",40.42625,-123.8204,873.0,0.0,-90.0,0.0
3073,KCR,NC,EHZ,02,100.0,"1986/04/11,22:40:00","1987/05/01,00:00:00",40.42644,-123.82064,873.0,0.0,-90.0,0.0
3074,KCR,NC,EHZ,02,100.0,"1987/05/01,00:00:00","2002/08/27,23:59:00",40.42644,-123.82064,873.0,0.0,-90.0,0.0
3075,KCR,NC,EHZ,02,100.0,"2011/11/01,17:00:00","2015/10/28,00:00:00",40.42644,-123.82064,873.0,0.0,-90.0,0.0
3076,KCR,NC,EHZ,02,100.0,"2015/10/28,00:00:00","2020/09/23,23:00:00",40.42644,-123.82064,873.0,0.0,-90.0,0.0
3077,KCR,NC,EHZ,03,100.0,"2020/11/05,22:10:00","3000/01/01,00:00:00",40.42644,-123.82064,873.0,0.0,-90.0,0.0
3078,KCR,NC,HNE,03,100.0,"2020/11/05,22:10:00","3000/01/01,00:00:00",40.42644,-123.82064,873.0,0.0,0.0,90.0
3079,KCR,NC,HNN,03,100.0,"2020/11/05,22:10:00","3000/01/01,00:00:00",40.42644,-123.82064,873.0,0.0,0.0,0.0
3080,KCR,NC,HNZ,03,100.0,"2020/11/05,22:10:00","3000/01/01,00:00:00",40.42644,-123.82064,873.0,0.0,-90.0,0.0
3081,KCR,NC,SHZ,--,50.0,"2002/08/29,00:00:00","2011/11/01,17:05:00",40.42644,-123.82064,873.0,0.0,-90.0,0.0
3082,KCR,NC,SHZ,02,20.0,"1994/11/28,00:00:00","2002/08/27,23:59:00",40.42644,-123.82064,873.0,0.0,-90.0,0.0
3083,KCS,NC,EHZ,--,100.0,"1992/08/13,23:36:00","2002/08/27,23:59:00",40.53791,-123.51394,1640.0,0.0,-90.0,0.0
3084,KCS,NC,EHZ,--,100.0,"2011/11/01,17:00:00","2015/10/28,00:00:00",40.53791,-123.51394,1640.0,0.0,-90.0,0.0
3085,KCS,NC,EHZ,--,100.0,"2015/10/28,00:00:00","2020/11/05,21:35:00",40.53791,-123.51394,1640.0,0.0,-90.0,0.0
3086,KCS,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2002/08/27,23:59:00",40.53791,-123.51394,1640.0,0.0,-90.0,0.0
3087,KCS,NC,SHZ,--,50.0,"2002/08/28,00:00:00","2011/11/01,17:05:00",40.53791,-123.51394,1640.0,0.0,-90.0,0.0
3088,KCT,NC,BHE,--,50.0,"2001/10/05,20:30:00","2002/08/27,23:59:00",40.47557,-124.33749,378.0,0.0,0.0,90.0
3089,KCT,NC,BHE,--,20.0,"2002/08/29,00:00:00","2006/01/24,18:00:00",40.47557,-124.33749,378.0,0.0,0.0,90.0
3090,KCT,NC,BHN,--,50.0,"2001/10/05,20:30:00","2002/08/27,23:59:00",40.47557,-124.33749,378.0,0.0,0.0,0.0
3091,KCT,NC,BHN,--,20.0,"2002/08/29,00:00:00","2006/01/24,18:00:00",40.47557,-124.33749,378.0,0.0,0.0,0.0
3092,KCT,NC,BHZ,--,50.0,"2001/10/05,20:30:00","2002/08/27,23:59:00",40.47557,-124.33749,378.0,0.0,-90.0,0.0
3093,KCT,NC,BHZ,--,20.0,"2002/08/29,00:00:00","2006/01/24,18:00:00",40.47557,-124.33749,378.0,0.0,-90.0,0.0
